strains,gene_edit,spawn_type,spawn_weight,substrate_1,substrate_weight_1,substrate_2,substrate_weight_2,substrate_3,substrate_weight_3,substrate_4,substrate_weight_4,additive_1,additive_2,additive_3,water_absorption,bacteria,Temp_Growtent,Humidity_Growtent,Time_Growtent,CO2_conc,Press_type,Temp_Press,Force_Press,Time_Ovendrying,Temp_Ovendrying,Vacc_Overdrying
yyyyyyy,1,Bulgur,93,Hemp,59,Vegiplants,245,Rapstraw,55,Hemp,217,CaCO,cellulose,CaCO,0.51,1,25,0.8323891320092403,14,1000,Cold-Pressed,75,13,53,75,0.088
zzzzzzzz,0,Buckwheat,100,Grass,89,Rapstraw,288,Straw,80,Grass,238,cellulose,cellulose,cellulose,0.58,0,20,0.639825898449359,15,3500,Non-Pressed,85,22,53,70,0.012
yyyyyyy,0,Oatmeal,79,Grass,62,Straw,219,Biertreber,68,Biertreber,216,CaSO4,cellulose,CaCO,0.42,1,26,0.8974650021980197,15,2000,Non-Pressed,70,24,29,75,0.033
xxxxx,0,Buckwheat,63,Straw,99,Rapstraw,240,Biertreber,94,Grass,260,CaCO,CaCO,CaSO4,0.38,1,27,0.7917906232649032,17,2500,Cold-Pressed,85,35,29,70,0.075
xxxxx,0,Buckwheat,84,Sawdust,52,Hemp,267,Biertreber,73,Grass,269,CaSO4,CaSO4,cellulose,0.57,0,22,0.8685296047162112,23,3500,Cold-Pressed,85,26,41,75,0.04
yyyyyyy,0,Oatmeal,96,Straw,57,Biertreber,296,Grass,58,Hemp,265,CaCO,cellulose,CaSO4,0.33,1,19,0.6930963554657852,22,4500,Hot-Pressed,85,29,41,85,0.08
zzzzzzzz,0,Buckwheat,50,Straw,74,Grass,243,Hemp,100,Hemp,248,CaCO,CaCO,CaCO,0.58,0,20,0.8086232802659026,23,2500,Non-Pressed,70,11,29,75,0.038
xxxxx,1,Buckwheat,67,Straw,72,Sawdust,219,Sawdust,51,Biertreber,284,cellulose,CaCO,cellulose,0.49,0,18,0.791562057160168,25,3000,Cold-Pressed,75,49,65,80,0.065
yyyyyyy,1,Bulgur,71,Vegiplants,68,Vegiplants,245,Sawdust,90,Hemp,243,CaCO,cellulose,CaSO4,0.43,0,26,0.7386082650511254,25,4000,Non-Pressed,80,65,53,75,0.033
xxxxx,0,Bulgur,97,Hemp,50,Straw,242,Grass,92,Grass,223,CaSO4,CaSO4,CaSO4,0.41,0,19,0.8008050850702035,19,4500,Non-Pressed,80,70,17,70,0.073
yyyyyyy,0,BierTreber,84,Vegiplants,98,Sawdust,208,Biertreber,64,Straw,291,CaCO,CaSO4,CaCO,0.33,0,19,0.743853200180016,11,1500,Non-Pressed,80,63,65,85,0.039
zzzzzzzz,1,Oatmeal,88,Sawdust,54,Biertreber,256,Rapstraw,95,Vegiplants,291,CaSO4,CaSO4,CaSO4,0.34,0,22,0.7701059790731551,8,1500,Hot-Pressed,85,64,53,85,0.02
yyyyyyy,0,Oatmeal,85,Grass,65,Straw,235,Rapstraw,71,Hemp,285,CaSO4,CaCO,cellulose,0.54,1,24,0.8271552916113647,6,500,Hot-Pressed,75,23,29,80,0.045
yyyyyyy,1,Oatmeal,74,Vegiplants,70,Sawdust,232,Sawdust,63,Grass,221,CaSO4,CaCO,CaSO4,0.41,1,23,0.7179580901830727,22,1500,Hot-Pressed,70,56,65,80,0.007
xxxxx,0,Oatmeal,51,Vegiplants,69,Vegiplants,242,Rapstraw,83,Grass,240,cellulose,CaCO,CaCO,0.45,0,26,0.8516990543338178,15,500,Hot-Pressed,80,59,5,80,0.014
yyyyyyy,0,Bulgur,58,Hemp,97,Grass,259,Biertreber,71,Hemp,280,CaSO4,cellulose,CaSO4,0.51,0,26,0.6230344205663609,24,3500,Cold-Pressed,70,11,17,70,0.085
yyyyyyy,1,Barley,95,Biertreber,77,Hemp,222,Sawdust,51,Straw,262,CaSO4,CaSO4,CaCO,0.38,1,28,0.9433264728979418,13,3000,Non-Pressed,80,78,17,70,0.061
xxxxx,0,Buckwheat,72,Biertreber,67,Biertreber,269,Straw,95,Sawdust,294,CaCO,cellulose,cellulose,0.51,0,25,0.9366732627952492,13,3000,Cold-Pressed,70,35,53,70,0.077
xxxxx,0,Oatmeal,81,Grass,90,Rapstraw,229,Grass,51,Rapstraw,285,CaSO4,CaCO,cellulose,0.58,0,20,0.7573557257989296,13,2500,Cold-Pressed,75,64,29,85,0.094
xxxxx,0,Oatmeal,51,Hemp,73,Grass,269,Hemp,66,Rapstraw,228,CaCO,CaCO,CaCO,0.34,0,22,0.6773534753096917,23,1500,Hot-Pressed,85,23,29,85,0.085
yyyyyyy,1,Barley,59,Grass,73,Rapstraw,226,Grass,87,Straw,299,cellulose,cellulose,cellulose,0.4,1,22,0.6275305289744374,13,1500,Cold-Pressed,85,78,53,75,0.029
xxxxx,0,Bulgur,68,Grass,54,Sawdust,234,Hemp,83,Vegiplants,237,CaCO,cellulose,CaCO,0.31,0,22,0.6944969899963598,21,1500,Non-Pressed,85,41,41,75,0.012
yyyyyyy,1,Barley,58,Grass,67,Sawdust,218,Biertreber,54,Sawdust,258,cellulose,cellulose,cellulose,0.32,0,27,0.6506528424293343,8,1500,Non-Pressed,70,74,29,85,0.071
yyyyyyy,1,BierTreber,78,Grass,52,Rapstraw,269,Sawdust,82,Hemp,225,cellulose,CaCO,CaCO,0.48,1,26,0.6554232181904528,25,3500,Cold-Pressed,75,58,29,70,0.089
zzzzzzzz,1,Oatmeal,87,Biertreber,99,Sawdust,243,Grass,95,Vegiplants,223,CaSO4,cellulose,cellulose,0.5,1,26,0.8527457827353786,21,3500,Cold-Pressed,70,55,17,70,0.063
xxxxx,1,BierTreber,75,Biertreber,55,Straw,299,Grass,86,Rapstraw,200,CaCO,cellulose,CaSO4,0.51,1,27,0.8271141065223623,15,2000,Cold-Pressed,75,47,53,85,0.065
yyyyyyy,1,BierTreber,56,Rapstraw,80,Straw,227,Grass,90,Sawdust,290,CaCO,cellulose,CaCO,0.48,0,20,0.8548605109149229,9,4500,Cold-Pressed,75,31,65,75,0.097
zzzzzzzz,1,Bulgur,52,Vegiplants,94,Straw,281,Hemp,86,Biertreber,223,CaSO4,CaCO,CaSO4,0.51,0,27,0.9127207528270441,12,4000,Non-Pressed,75,46,5,75,0.085
xxxxx,0,BierTreber,84,Biertreber,90,Vegiplants,208,Hemp,87,Sawdust,258,CaSO4,CaSO4,CaSO4,0.57,1,22,0.6970118604849744,5,3500,Cold-Pressed,80,11,5,70,0.027
xxxxx,0,Barley,96,Rapstraw,53,Biertreber,244,Hemp,72,Vegiplants,215,CaSO4,CaCO,CaSO4,0.57,1,20,0.8155177756002321,11,1000,Non-Pressed,75,46,65,70,0.099
zzzzzzzz,0,Buckwheat,76,Grass,99,Vegiplants,293,Straw,62,Straw,202,CaCO,cellulose,CaCO,0.36,0,21,0.9151161880720644,6,3500,Non-Pressed,80,78,5,80,0.057
xxxxx,0,Barley,100,Biertreber,88,Sawdust,274,Hemp,92,Sawdust,235,CaSO4,CaSO4,CaCO,0.52,0,26,0.740821008965425,17,3500,Non-Pressed,80,39,29,70,0.005
yyyyyyy,0,Buckwheat,51,Sawdust,93,Vegiplants,214,Biertreber,57,Vegiplants,264,cellulose,CaSO4,CaSO4,0.38,0,18,0.8030198250988905,21,4000,Hot-Pressed,85,80,5,75,0.006
zzzzzzzz,1,Buckwheat,85,Grass,91,Rapstraw,231,Vegiplants,68,Biertreber,293,cellulose,cellulose,cellulose,0.59,1,19,0.6699038539543709,18,3000,Non-Pressed,70,68,65,70,0.041
zzzzzzzz,0,Oatmeal,85,Vegiplants,87,Rapstraw,235,Hemp,52,Hemp,246,CaCO,CaSO4,CaCO,0.58,1,23,0.6224481287882005,14,3000,Non-Pressed,85,79,41,80,0.029
zzzzzzzz,1,Oatmeal,70,Sawdust,90,Straw,298,Grass,60,Grass,284,CaCO,cellulose,CaCO,0.32,0,23,0.9499428734307651,23,3000,Cold-Pressed,80,14,65,70,0.002
xxxxx,0,Barley,84,Grass,94,Hemp,224,Rapstraw,90,Biertreber,274,CaSO4,cellulose,CaSO4,0.39,1,19,0.8048820386538049,16,500,Hot-Pressed,85,75,41,85,0.06
zzzzzzzz,1,BierTreber,55,Straw,89,Grass,274,Rapstraw,86,Hemp,257,CaCO,CaCO,CaCO,0.35,1,25,0.828310735759442,23,3500,Non-Pressed,80,80,17,70,0.017
zzzzzzzz,1,BierTreber,96,Straw,69,Vegiplants,225,Sawdust,66,Straw,300,CaCO,CaSO4,CaSO4,0.43,1,22,0.6586589882639572,7,4000,Cold-Pressed,80,23,65,85,0.089
xxxxx,0,Buckwheat,80,Biertreber,51,Biertreber,288,Straw,60,Hemp,288,cellulose,CaSO4,CaSO4,0.4,1,24,0.6743838841781695,21,4000,Hot-Pressed,85,17,41,75,0.042
yyyyyyy,0,BierTreber,98,Sawdust,74,Straw,265,Grass,91,Vegiplants,245,CaCO,CaSO4,CaCO,0.59,1,27,0.7524144115954512,21,3000,Cold-Pressed,85,12,5,70,0.034
yyyyyyy,1,BierTreber,61,Straw,70,Grass,288,Biertreber,82,Hemp,255,cellulose,CaCO,cellulose,0.59,1,19,0.6392577605826978,14,1000,Hot-Pressed,85,12,17,75,0.089
yyyyyyy,1,Buckwheat,53,Straw,88,Straw,232,Rapstraw,76,Vegiplants,216,CaCO,CaSO4,cellulose,0.52,0,23,0.9191208236808449,23,1000,Non-Pressed,70,54,29,85,0.021
xxxxx,0,Buckwheat,87,Rapstraw,72,Grass,250,Biertreber,54,Sawdust,227,cellulose,cellulose,CaCO,0.41,1,23,0.6296203250496635,14,1000,Cold-Pressed,75,18,5,80,0.095
zzzzzzzz,1,Bulgur,63,Grass,66,Rapstraw,203,Sawdust,52,Straw,248,cellulose,cellulose,CaCO,0.35,1,19,0.9088140496169547,21,2000,Non-Pressed,70,18,53,80,0.065
yyyyyyy,1,Barley,67,Biertreber,80,Hemp,281,Sawdust,71,Grass,293,cellulose,cellulose,cellulose,0.32,1,25,0.7979736388577161,6,4000,Cold-Pressed,85,22,53,80,0.054
xxxxx,1,Barley,50,Sawdust,53,Hemp,215,Hemp,58,Sawdust,268,cellulose,CaCO,cellulose,0.5,0,21,0.6848662823614021,8,3500,Hot-Pressed,70,53,5,70,0.058
xxxxx,0,Bulgur,53,Sawdust,57,Biertreber,249,Vegiplants,97,Vegiplants,241,CaCO,CaCO,CaSO4,0.52,0,27,0.8440247107736683,19,1500,Hot-Pressed,80,74,65,75,0.022
xxxxx,1,Barley,61,Biertreber,76,Rapstraw,272,Rapstraw,59,Sawdust,272,CaCO,cellulose,CaCO,0.31,0,23,0.8025895639052053,19,3500,Cold-Pressed,75,75,5,70,0.045
xxxxx,1,Oatmeal,65,Straw,80,Grass,206,Biertreber,78,Hemp,279,CaSO4,cellulose,cellulose,0.39,1,18,0.827127359972449,23,2000,Hot-Pressed,70,58,17,70,0.035
zzzzzzzz,1,Bulgur,92,Sawdust,83,Sawdust,281,Sawdust,93,Straw,219,CaSO4,CaCO,cellulose,0.33,1,28,0.8277955009504538,18,3500,Non-Pressed,85,20,5,85,0.027
xxxxx,1,Buckwheat,78,Sawdust,77,Vegiplants,228,Grass,73,Biertreber,220,CaCO,CaSO4,CaCO,0.35,0,28,0.7014043675107541,22,2000,Hot-Pressed,75,14,53,80,0.036
xxxxx,1,BierTreber,61,Straw,56,Rapstraw,203,Rapstraw,75,Biertreber,240,CaSO4,CaSO4,CaSO4,0.34,0,24,0.6048340792104028,8,1500,Non-Pressed,75,66,65,85,0.073
xxxxx,1,Barley,71,Biertreber,75,Sawdust,261,Vegiplants,77,Biertreber,288,CaSO4,CaSO4,cellulose,0.59,1,21,0.6850052161551594,10,4500,Hot-Pressed,80,43,65,85,0.011
xxxxx,1,Oatmeal,50,Biertreber,93,Grass,263,Biertreber,97,Straw,202,CaCO,cellulose,CaSO4,0.58,1,28,0.6550260810643959,25,2000,Cold-Pressed,85,20,41,70,0.052
zzzzzzzz,0,Bulgur,63,Straw,72,Straw,203,Vegiplants,78,Sawdust,288,cellulose,CaCO,CaSO4,0.35,0,22,0.7522503125611159,11,500,Cold-Pressed,75,70,5,85,0.028
zzzzzzzz,0,Oatmeal,59,Vegiplants,92,Grass,231,Rapstraw,50,Hemp,287,CaSO4,CaCO,CaSO4,0.43,1,27,0.8671129169484976,17,4000,Cold-Pressed,75,79,53,85,0.073
zzzzzzzz,0,BierTreber,60,Rapstraw,91,Vegiplants,204,Rapstraw,68,Hemp,298,CaSO4,cellulose,CaCO,0.42,1,23,0.8780984570896739,13,1500,Cold-Pressed,85,17,41,70,0.059
xxxxx,0,BierTreber,50,Biertreber,99,Hemp,269,Rapstraw,83,Vegiplants,264,CaSO4,CaCO,CaSO4,0.46,0,24,0.90332405741255,14,3000,Cold-Pressed,85,45,5,80,0.075
xxxxx,0,Oatmeal,71,Vegiplants,54,Biertreber,280,Straw,53,Sawdust,290,CaCO,CaSO4,cellulose,0.33,0,26,0.9006382955168719,10,500,Non-Pressed,70,60,29,75,0.085
xxxxx,0,Buckwheat,52,Rapstraw,88,Grass,215,Straw,67,Hemp,283,CaCO,cellulose,cellulose,0.49,1,28,0.6695121141777496,11,1000,Non-Pressed,70,59,17,80,0.002
yyyyyyy,1,Barley,93,Biertreber,73,Vegiplants,222,Grass,70,Sawdust,284,CaSO4,CaCO,CaCO,0.31,0,28,0.8136147649704115,8,3000,Hot-Pressed,85,28,65,85,0.076
xxxxx,0,Bulgur,100,Sawdust,51,Vegiplants,295,Biertreber,55,Vegiplants,280,CaSO4,cellulose,CaCO,0.38,1,21,0.748422523316137,23,4500,Cold-Pressed,75,20,29,75,0.07
xxxxx,0,Bulgur,98,Straw,98,Sawdust,222,Hemp,51,Grass,271,cellulose,cellulose,cellulose,0.45,1,24,0.819162950988232,19,3000,Non-Pressed,80,42,17,80,0.062
yyyyyyy,1,Bulgur,55,Rapstraw,99,Grass,248,Sawdust,85,Hemp,230,CaSO4,cellulose,CaSO4,0.33,0,27,0.7422891969998052,8,3000,Hot-Pressed,85,21,53,80,0.013
zzzzzzzz,0,Barley,54,Straw,90,Straw,205,Vegiplants,59,Biertreber,290,CaCO,CaCO,CaSO4,0.36,0,18,0.8133616122949829,23,3500,Hot-Pressed,85,21,5,70,0.049
zzzzzzzz,0,Barley,72,Biertreber,90,Biertreber,200,Hemp,71,Sawdust,230,CaSO4,CaSO4,CaCO,0.31,0,21,0.6793391464562172,6,3000,Hot-Pressed,70,42,53,80,0.069
yyyyyyy,0,Bulgur,73,Biertreber,95,Grass,289,Sawdust,88,Sawdust,236,cellulose,CaCO,cellulose,0.46,1,19,0.7991905197624145,6,4000,Cold-Pressed,85,56,65,85,0.036
yyyyyyy,0,Barley,87,Hemp,81,Straw,250,Sawdust,93,Vegiplants,258,cellulose,CaSO4,CaSO4,0.36,1,21,0.6467122406597234,19,1500,Hot-Pressed,75,53,65,80,0.029
yyyyyyy,1,Barley,97,Biertreber,59,Biertreber,287,Vegiplants,59,Biertreber,227,cellulose,CaCO,CaCO,0.31,0,19,0.7278776846055721,9,1500,Hot-Pressed,80,41,17,80,0.071
xxxxx,0,Barley,85,Rapstraw,85,Grass,294,Hemp,89,Vegiplants,242,CaCO,CaCO,cellulose,0.57,0,28,0.677954338668528,13,4500,Hot-Pressed,80,22,29,85,0.092
yyyyyyy,0,Bulgur,69,Vegiplants,93,Sawdust,296,Vegiplants,73,Sawdust,264,cellulose,CaSO4,cellulose,0.41,0,26,0.7692913767883429,8,500,Cold-Pressed,75,38,17,75,0.092
zzzzzzzz,1,Oatmeal,99,Rapstraw,76,Biertreber,299,Sawdust,79,Hemp,284,CaCO,CaCO,CaSO4,0.48,0,22,0.6115423892065124,22,500,Hot-Pressed,75,41,29,75,0.031
yyyyyyy,1,BierTreber,95,Hemp,62,Grass,222,Grass,72,Hemp,288,CaCO,cellulose,cellulose,0.44,0,18,0.7407804133400228,5,3500,Hot-Pressed,70,10,65,70,0.025
zzzzzzzz,0,Buckwheat,68,Hemp,58,Hemp,212,Sawdust,53,Sawdust,294,CaSO4,CaSO4,CaSO4,0.44,1,23,0.8507684580945059,16,3000,Hot-Pressed,80,61,65,75,0.07
zzzzzzzz,1,Buckwheat,72,Sawdust,66,Vegiplants,277,Hemp,84,Grass,268,CaCO,cellulose,cellulose,0.57,0,27,0.8642830636027967,10,3000,Non-Pressed,85,72,41,85,0.039
zzzzzzzz,0,BierTreber,97,Grass,97,Straw,294,Biertreber,99,Biertreber,222,CaSO4,cellulose,cellulose,0.32,0,20,0.9007663073477734,13,4500,Non-Pressed,80,66,29,80,0.058
xxxxx,1,BierTreber,64,Vegiplants,78,Sawdust,234,Biertreber,73,Vegiplants,265,CaCO,cellulose,CaSO4,0.57,0,21,0.6281829298363364,23,2500,Hot-Pressed,75,18,41,70,0.028
yyyyyyy,0,Bulgur,91,Biertreber,81,Sawdust,219,Grass,66,Straw,200,CaCO,CaCO,cellulose,0.33,1,28,0.8249773529895919,16,1500,Hot-Pressed,75,11,65,75,0.052
xxxxx,0,Barley,50,Rapstraw,53,Hemp,237,Biertreber,54,Vegiplants,289,cellulose,cellulose,CaCO,0.39,1,25,0.7312192575857553,13,2000,Hot-Pressed,80,65,53,85,0.038
xxxxx,0,Oatmeal,61,Vegiplants,67,Rapstraw,213,Sawdust,91,Sawdust,223,CaSO4,cellulose,CaSO4,0.31,1,27,0.9136530182608662,17,2000,Non-Pressed,85,40,65,75,0.072
xxxxx,0,Barley,100,Vegiplants,88,Grass,208,Grass,83,Sawdust,239,CaSO4,CaSO4,cellulose,0.51,0,26,0.8528571660102122,17,2000,Hot-Pressed,85,64,41,85,0.027
xxxxx,1,Buckwheat,86,Rapstraw,67,Grass,257,Hemp,86,Sawdust,261,CaCO,CaCO,cellulose,0.44,1,26,0.6502534223811639,19,3000,Hot-Pressed,85,69,5,70,0.05
yyyyyyy,0,Buckwheat,58,Sawdust,92,Sawdust,214,Rapstraw,68,Sawdust,200,CaSO4,CaSO4,CaSO4,0.4,0,18,0.8060238984847237,25,3000,Cold-Pressed,80,44,65,75,0.024
zzzzzzzz,1,Barley,78,Sawdust,97,Hemp,211,Grass,70,Straw,210,CaCO,CaSO4,cellulose,0.39,0,22,0.7610527090935871,21,1500,Cold-Pressed,80,55,29,75,0.061
xxxxx,1,Oatmeal,53,Vegiplants,52,Biertreber,282,Rapstraw,96,Straw,203,CaCO,CaSO4,CaCO,0.42,1,24,0.6329901501853686,6,1000,Hot-Pressed,85,36,53,70,0.033
yyyyyyy,1,Oatmeal,67,Grass,94,Hemp,226,Grass,77,Straw,245,cellulose,CaSO4,cellulose,0.58,0,26,0.8783616687550457,16,1000,Cold-Pressed,85,48,53,85,0.031
yyyyyyy,0,Oatmeal,64,Vegiplants,87,Vegiplants,217,Biertreber,52,Biertreber,254,CaSO4,CaSO4,cellulose,0.41,0,23,0.8713752946072582,12,2500,Cold-Pressed,85,19,53,70,0.079
yyyyyyy,0,Oatmeal,96,Grass,80,Sawdust,210,Rapstraw,61,Grass,249,CaSO4,CaSO4,cellulose,0.4,1,23,0.8336126250217766,11,3000,Cold-Pressed,70,57,17,70,0.039
yyyyyyy,0,BierTreber,90,Hemp,73,Sawdust,248,Biertreber,61,Sawdust,228,CaSO4,CaCO,CaCO,0.38,0,27,0.6030778529776708,5,4000,Cold-Pressed,85,80,29,75,0.035
xxxxx,1,Bulgur,56,Hemp,99,Rapstraw,248,Hemp,54,Vegiplants,247,cellulose,CaCO,CaSO4,0.48,1,21,0.7248176873346106,23,3000,Hot-Pressed,80,12,41,75,0.02
zzzzzzzz,1,Bulgur,67,Grass,92,Rapstraw,268,Vegiplants,100,Vegiplants,274,cellulose,CaCO,CaCO,0.42,1,28,0.6848384886740441,6,3500,Non-Pressed,80,64,17,70,0.012
zzzzzzzz,0,Oatmeal,52,Grass,86,Vegiplants,288,Vegiplants,52,Hemp,208,cellulose,cellulose,CaCO,0.41,1,18,0.7775366482934706,17,1500,Cold-Pressed,85,75,17,75,0.066
yyyyyyy,1,Oatmeal,65,Grass,60,Straw,259,Straw,65,Straw,216,CaCO,cellulose,CaSO4,0.32,0,21,0.8672060576024951,13,1500,Cold-Pressed,80,62,53,70,0.019
yyyyyyy,0,Oatmeal,70,Straw,54,Hemp,275,Grass,68,Vegiplants,223,cellulose,CaSO4,cellulose,0.32,1,19,0.7136358130238017,19,4000,Cold-Pressed,70,80,53,85,0.018
xxxxx,0,Buckwheat,96,Rapstraw,55,Biertreber,242,Hemp,74,Vegiplants,297,CaCO,CaSO4,CaSO4,0.41,1,18,0.6787249509992122,13,2000,Cold-Pressed,75,29,29,80,0.034
xxxxx,1,Oatmeal,77,Grass,69,Biertreber,285,Sawdust,75,Sawdust,250,CaCO,CaCO,CaCO,0.34,1,26,0.6361640790376271,14,4000,Non-Pressed,75,44,5,80,0.011
xxxxx,1,Bulgur,74,Grass,77,Straw,292,Vegiplants,82,Sawdust,207,cellulose,cellulose,CaCO,0.52,0,21,0.912733230667326,13,3500,Hot-Pressed,85,37,53,80,0.018
xxxxx,1,Buckwheat,61,Grass,72,Straw,250,Straw,91,Grass,289,CaSO4,CaSO4,CaSO4,0.56,1,23,0.6849405877292419,22,1000,Non-Pressed,70,68,29,80,0.03
yyyyyyy,1,Barley,53,Straw,76,Sawdust,295,Straw,77,Sawdust,286,cellulose,CaSO4,CaSO4,0.39,1,25,0.8082621282269897,10,500,Non-Pressed,70,14,5,85,0.016
xxxxx,0,Oatmeal,62,Sawdust,95,Sawdust,286,Sawdust,68,Grass,225,CaCO,CaCO,CaSO4,0.45,0,27,0.8817247130699142,8,2500,Hot-Pressed,70,33,65,70,0.062
yyyyyyy,0,Oatmeal,59,Sawdust,78,Vegiplants,290,Sawdust,76,Hemp,287,CaSO4,CaSO4,cellulose,0.45,1,22,0.7746309990858671,5,1000,Cold-Pressed,75,27,17,75,0.083
xxxxx,0,BierTreber,80,Biertreber,72,Hemp,299,Sawdust,72,Sawdust,240,cellulose,CaSO4,cellulose,0.56,0,21,0.7011667917021164,11,1000,Cold-Pressed,70,22,5,70,0.072
xxxxx,1,Oatmeal,95,Grass,65,Sawdust,246,Grass,69,Vegiplants,284,cellulose,cellulose,cellulose,0.49,0,27,0.9418352293820891,5,2500,Hot-Pressed,75,47,41,70,0.055
xxxxx,0,Oatmeal,55,Hemp,97,Biertreber,258,Vegiplants,68,Grass,222,CaSO4,cellulose,CaSO4,0.43,0,25,0.6683659458550263,24,3000,Non-Pressed,80,77,29,80,0.089
zzzzzzzz,0,Barley,82,Straw,94,Hemp,222,Straw,70,Vegiplants,274,CaCO,CaCO,cellulose,0.48,1,25,0.8720809516527537,12,500,Non-Pressed,80,30,29,70,0.054
yyyyyyy,1,BierTreber,55,Sawdust,80,Biertreber,276,Grass,67,Vegiplants,289,CaSO4,CaSO4,cellulose,0.4,0,23,0.6894386207727428,23,1000,Cold-Pressed,70,64,17,75,0.076
xxxxx,1,BierTreber,89,Vegiplants,94,Straw,233,Hemp,56,Vegiplants,239,CaSO4,cellulose,cellulose,0.32,0,19,0.8279649577403834,10,3000,Hot-Pressed,85,58,5,75,0.033
xxxxx,1,Bulgur,80,Vegiplants,59,Hemp,297,Vegiplants,85,Vegiplants,266,CaSO4,cellulose,CaCO,0.54,0,20,0.8227310817999374,17,1500,Hot-Pressed,75,39,17,75,0.06
zzzzzzzz,1,BierTreber,81,Vegiplants,67,Straw,259,Biertreber,89,Hemp,300,CaCO,cellulose,CaSO4,0.35,1,27,0.8636109726658766,5,1500,Cold-Pressed,75,79,53,75,0.012
yyyyyyy,0,BierTreber,72,Vegiplants,98,Biertreber,263,Vegiplants,87,Vegiplants,224,CaSO4,cellulose,cellulose,0.44,0,24,0.8999627107335132,17,2500,Non-Pressed,70,46,53,70,0.019
xxxxx,1,Bulgur,79,Biertreber,66,Rapstraw,257,Grass,96,Grass,288,cellulose,CaSO4,cellulose,0.31,0,20,0.6814722714055593,11,3500,Hot-Pressed,70,40,17,75,0.066
zzzzzzzz,1,Buckwheat,81,Vegiplants,76,Hemp,282,Grass,57,Rapstraw,206,cellulose,CaCO,CaSO4,0.35,0,20,0.7411738153456842,19,500,Cold-Pressed,85,67,41,80,0.024
zzzzzzzz,0,Oatmeal,83,Straw,56,Hemp,275,Straw,51,Hemp,243,cellulose,CaCO,CaSO4,0.49,1,26,0.663432548458914,11,1500,Hot-Pressed,75,62,65,80,0.037
yyyyyyy,1,BierTreber,75,Biertreber,75,Hemp,240,Grass,98,Rapstraw,250,cellulose,CaCO,CaCO,0.54,1,19,0.9337442013058881,6,4000,Cold-Pressed,75,75,41,75,0.07
xxxxx,0,Oatmeal,72,Straw,58,Straw,291,Rapstraw,51,Straw,281,CaCO,CaSO4,cellulose,0.51,0,20,0.6644566647664607,5,4500,Non-Pressed,75,77,53,70,0.038
yyyyyyy,0,Oatmeal,69,Grass,86,Rapstraw,293,Sawdust,75,Straw,267,cellulose,CaSO4,cellulose,0.38,1,23,0.6377950142560777,7,2500,Hot-Pressed,75,45,41,70,0.087
yyyyyyy,1,Buckwheat,68,Vegiplants,85,Sawdust,294,Vegiplants,84,Vegiplants,239,CaCO,CaCO,CaSO4,0.32,0,27,0.6095775061300912,5,3500,Cold-Pressed,80,77,53,75,0.005
zzzzzzzz,1,Bulgur,58,Rapstraw,80,Grass,257,Straw,66,Straw,206,CaCO,CaSO4,CaCO,0.46,1,25,0.6873910159873606,24,2000,Non-Pressed,75,47,53,70,0.004
zzzzzzzz,0,BierTreber,70,Grass,75,Vegiplants,218,Rapstraw,88,Vegiplants,210,CaSO4,CaSO4,cellulose,0.31,1,24,0.9315462350459556,14,1000,Hot-Pressed,85,17,53,85,0.015
yyyyyyy,0,Bulgur,85,Grass,82,Hemp,250,Biertreber,64,Hemp,285,CaSO4,CaSO4,CaCO,0.41,0,24,0.7324120481923769,17,3000,Hot-Pressed,75,70,41,70,0.026
zzzzzzzz,0,Buckwheat,71,Grass,59,Grass,246,Rapstraw,96,Biertreber,280,CaCO,CaCO,CaSO4,0.38,0,18,0.657435816213587,11,500,Cold-Pressed,70,50,53,80,0.006
zzzzzzzz,0,Buckwheat,56,Grass,80,Sawdust,277,Vegiplants,59,Straw,245,CaSO4,CaCO,CaCO,0.48,0,21,0.9076234454658849,11,1500,Cold-Pressed,70,48,5,80,0.037
yyyyyyy,1,Buckwheat,98,Grass,99,Grass,256,Hemp,72,Vegiplants,211,cellulose,cellulose,cellulose,0.39,0,24,0.8371771494916359,24,500,Non-Pressed,75,70,53,75,0.08
zzzzzzzz,1,BierTreber,58,Sawdust,76,Grass,291,Sawdust,86,Biertreber,287,cellulose,CaSO4,CaSO4,0.58,0,21,0.7126637857199434,21,4500,Cold-Pressed,75,77,5,70,0.057
zzzzzzzz,1,Bulgur,92,Grass,54,Hemp,243,Hemp,97,Grass,266,CaSO4,CaCO,cellulose,0.36,1,21,0.7066050052216732,24,1000,Hot-Pressed,70,13,41,75,0.005
xxxxx,1,Oatmeal,63,Grass,99,Straw,264,Rapstraw,66,Rapstraw,300,CaSO4,cellulose,CaCO,0.51,0,18,0.6546844665305015,13,2000,Non-Pressed,75,65,53,75,0.079
zzzzzzzz,0,BierTreber,94,Hemp,65,Rapstraw,259,Rapstraw,69,Rapstraw,245,CaSO4,CaCO,cellulose,0.42,0,20,0.8466294419741689,18,1000,Hot-Pressed,75,48,5,85,0.017
yyyyyyy,1,Bulgur,54,Sawdust,93,Rapstraw,200,Straw,59,Biertreber,207,CaSO4,CaCO,CaCO,0.39,0,21,0.7324590610757267,22,1500,Cold-Pressed,80,42,53,80,0.033
