strains,gene_edit,spawn_type,spawn_weight,substrate_1,substrate_weight_1,substrate_2,substrate_weight_2,substrate_3,substrate_weight_3,substrate_4,substrate_weight_4,additive_1,additive_2,additive_3,water_absorption,bacteria,Temp_Growtent,Humidity_Growtent,Time_Growtent,CO2_conc,Press_type,Temp_Press,Force_Press,Time_Ovendrying,Temp_Ovendrying,Vacc_Overdrying
zzzzzzzz,0,Oatmeal,57,Sawdust,89,Biertreber,245,Grass,67,Sawdust,272,CaSO4,CaSO4,cellulose,0.38,1,22,0.8766774905905661,11,1000,Non-Pressed,75,19,17,75,0.027
zzzzzzzz,1,BierTreber,61,Vegiplants,79,Rapstraw,222,Rapstraw,55,Biertreber,270,CaCO,cellulose,CaCO,0.37,1,24,0.9374850897372755,19,1000,Cold-Pressed,85,23,65,85,0.031
zzzzzzzz,0,Barley,58,Hemp,80,Straw,290,Straw,53,Grass,247,CaCO,CaSO4,cellulose,0.35,0,19,0.910952844501015,23,3000,Cold-Pressed,70,28,53,75,0.019
zzzzzzzz,1,Bulgur,74,Vegiplants,62,Grass,204,Rapstraw,60,Hemp,236,CaCO,cellulose,cellulose,0.39,0,22,0.7343950546417095,10,4500,Cold-Pressed,75,29,5,70,0.09
xxxxx,0,Barley,82,Hemp,59,Straw,221,Biertreber,63,Rapstraw,216,cellulose,CaSO4,CaCO,0.51,1,25,0.8225828669626954,15,3500,Cold-Pressed,75,45,29,70,0.047
zzzzzzzz,0,Buckwheat,60,Rapstraw,89,Hemp,243,Straw,97,Biertreber,214,CaCO,CaCO,cellulose,0.4,1,20,0.7649273706319217,11,500,Non-Pressed,70,22,17,75,0.093
xxxxx,1,Buckwheat,95,Hemp,96,Vegiplants,222,Biertreber,58,Hemp,255,cellulose,cellulose,CaSO4,0.52,0,21,0.9468634154563413,22,2000,Hot-Pressed,75,14,65,85,0.099
xxxxx,1,Oatmeal,91,Biertreber,70,Biertreber,260,Biertreber,52,Biertreber,208,CaCO,CaCO,CaSO4,0.52,0,19,0.7849506456795472,6,4500,Cold-Pressed,70,34,65,70,0.019
xxxxx,0,BierTreber,69,Grass,84,Straw,206,Biertreber,73,Biertreber,279,cellulose,cellulose,cellulose,0.4,0,26,0.8049479660004331,23,1500,Cold-Pressed,70,53,65,85,0.023
xxxxx,1,Buckwheat,78,Hemp,78,Vegiplants,288,Grass,100,Biertreber,240,CaCO,CaSO4,CaSO4,0.48,0,24,0.8069716239116463,6,2000,Hot-Pressed,80,26,5,80,0.042
xxxxx,0,Buckwheat,81,Vegiplants,69,Sawdust,230,Rapstraw,75,Straw,299,CaCO,CaCO,CaCO,0.41,0,26,0.7688367208625286,14,1000,Non-Pressed,70,32,17,70,0.025
yyyyyyy,1,BierTreber,53,Vegiplants,98,Vegiplants,251,Straw,91,Biertreber,233,cellulose,CaCO,CaSO4,0.3,0,20,0.835399716899773,25,4500,Hot-Pressed,85,79,29,80,0.052
yyyyyyy,1,Oatmeal,71,Grass,79,Vegiplants,255,Grass,82,Grass,267,CaSO4,CaCO,CaCO,0.57,0,21,0.6892586126179537,21,1000,Hot-Pressed,75,40,65,75,0.027
yyyyyyy,0,BierTreber,95,Grass,57,Hemp,295,Biertreber,88,Hemp,296,cellulose,CaCO,CaCO,0.54,1,25,0.9059321081208618,24,4000,Hot-Pressed,70,19,65,80,0.01
xxxxx,0,BierTreber,75,Grass,61,Hemp,279,Rapstraw,60,Straw,275,CaCO,CaSO4,cellulose,0.3,1,18,0.8314077594318332,19,3000,Non-Pressed,80,39,65,80,0.013
zzzzzzzz,0,Buckwheat,77,Biertreber,57,Vegiplants,260,Rapstraw,64,Rapstraw,251,CaSO4,CaCO,CaCO,0.3,1,22,0.686087028717482,16,3000,Hot-Pressed,85,11,41,75,0.057
xxxxx,1,Bulgur,89,Sawdust,72,Sawdust,211,Sawdust,88,Straw,295,CaCO,CaSO4,CaCO,0.48,1,26,0.8675287920125196,24,1500,Hot-Pressed,70,29,65,85,0.02
yyyyyyy,0,BierTreber,82,Straw,85,Hemp,222,Sawdust,70,Grass,226,CaSO4,CaCO,CaCO,0.53,1,22,0.770229722928395,19,2000,Non-Pressed,75,20,5,70,0.003
xxxxx,0,Oatmeal,87,Vegiplants,68,Vegiplants,261,Biertreber,93,Straw,288,CaCO,CaCO,CaCO,0.48,0,24,0.6339806966902065,16,2000,Cold-Pressed,70,14,41,80,0.044
yyyyyyy,0,Barley,90,Grass,53,Vegiplants,286,Grass,100,Biertreber,250,CaSO4,CaSO4,cellulose,0.56,0,18,0.7684579857219324,23,3000,Hot-Pressed,70,42,65,75,0.066
zzzzzzzz,1,Bulgur,86,Grass,53,Straw,207,Biertreber,51,Grass,285,CaSO4,CaCO,CaCO,0.59,0,25,0.8621630181138413,25,1500,Cold-Pressed,85,12,17,75,0.092
zzzzzzzz,1,BierTreber,53,Vegiplants,100,Vegiplants,256,Biertreber,99,Rapstraw,205,CaSO4,cellulose,cellulose,0.41,1,20,0.7570600816349732,18,4000,Cold-Pressed,85,23,17,85,0.094
zzzzzzzz,0,Bulgur,79,Straw,87,Biertreber,229,Biertreber,77,Sawdust,226,CaSO4,cellulose,CaSO4,0.51,1,20,0.7657076834977699,10,1500,Cold-Pressed,80,31,29,80,0.063
yyyyyyy,1,Bulgur,94,Grass,92,Biertreber,252,Rapstraw,50,Biertreber,298,cellulose,cellulose,CaSO4,0.48,1,25,0.7970270902169181,22,2000,Hot-Pressed,70,76,29,75,0.087
yyyyyyy,0,Buckwheat,67,Vegiplants,76,Straw,286,Hemp,61,Hemp,222,cellulose,cellulose,CaCO,0.43,0,24,0.8821455603286532,17,4500,Cold-Pressed,70,62,29,80,0.076
yyyyyyy,0,BierTreber,67,Rapstraw,76,Grass,226,Vegiplants,51,Hemp,295,CaCO,CaSO4,CaSO4,0.48,1,20,0.9225561656823356,11,3000,Hot-Pressed,85,51,5,75,0.046
zzzzzzzz,0,Barley,54,Straw,67,Biertreber,253,Rapstraw,57,Rapstraw,225,CaSO4,CaCO,cellulose,0.34,1,28,0.6093118987854496,7,1000,Non-Pressed,85,42,41,70,0.006
yyyyyyy,1,BierTreber,69,Vegiplants,67,Rapstraw,286,Biertreber,89,Vegiplants,232,CaSO4,CaSO4,cellulose,0.37,0,20,0.7492631580116715,12,2000,Cold-Pressed,70,13,5,80,0.027
yyyyyyy,0,Barley,80,Biertreber,94,Biertreber,291,Biertreber,62,Rapstraw,260,CaSO4,CaCO,CaCO,0.3,1,28,0.6414610344851569,10,4500,Non-Pressed,75,51,17,70,0.051
yyyyyyy,0,Barley,59,Hemp,83,Vegiplants,248,Biertreber,57,Straw,202,cellulose,CaSO4,CaCO,0.4,0,28,0.9063770097699728,25,3000,Hot-Pressed,85,58,5,80,0.006
zzzzzzzz,0,Oatmeal,66,Straw,94,Sawdust,225,Grass,87,Hemp,216,CaSO4,cellulose,CaCO,0.59,1,28,0.707217984078979,18,4500,Non-Pressed,85,68,17,80,0.018
zzzzzzzz,0,Oatmeal,84,Straw,100,Biertreber,236,Biertreber,95,Grass,212,CaCO,cellulose,cellulose,0.56,1,25,0.6569374851384753,23,2500,Hot-Pressed,70,80,53,80,0.02
zzzzzzzz,0,BierTreber,83,Grass,58,Hemp,247,Hemp,71,Biertreber,221,CaSO4,cellulose,cellulose,0.34,1,28,0.7808470155199567,10,2000,Hot-Pressed,85,16,29,70,0.059
yyyyyyy,0,Oatmeal,58,Straw,79,Sawdust,211,Straw,80,Grass,212,CaSO4,CaSO4,CaCO,0.34,0,24,0.6961752753665265,21,2000,Cold-Pressed,70,21,53,75,0.006
yyyyyyy,1,Buckwheat,86,Sawdust,57,Rapstraw,237,Grass,84,Vegiplants,233,CaSO4,CaCO,CaCO,0.4,1,21,0.6905296113299212,24,4500,Cold-Pressed,85,15,5,80,0.024
xxxxx,1,Bulgur,54,Straw,66,Rapstraw,283,Vegiplants,83,Biertreber,278,CaCO,cellulose,CaSO4,0.35,0,24,0.8320762366724084,18,2000,Non-Pressed,75,20,29,75,0.051
yyyyyyy,0,Buckwheat,51,Sawdust,52,Rapstraw,295,Hemp,90,Hemp,252,CaSO4,CaCO,CaCO,0.32,0,21,0.7233627924305075,10,2000,Hot-Pressed,75,16,41,85,0.006
yyyyyyy,1,Barley,50,Biertreber,99,Biertreber,290,Straw,60,Vegiplants,236,CaCO,CaSO4,CaSO4,0.46,1,27,0.7459773631983568,9,2000,Non-Pressed,80,72,29,75,0.066
zzzzzzzz,0,BierTreber,86,Hemp,55,Sawdust,300,Vegiplants,54,Rapstraw,235,CaCO,cellulose,CaCO,0.51,1,22,0.6614986166860471,8,1500,Non-Pressed,85,28,41,85,0.09
zzzzzzzz,1,Oatmeal,59,Rapstraw,74,Hemp,226,Rapstraw,55,Straw,208,CaSO4,cellulose,cellulose,0.35,1,25,0.6035381807991193,17,4000,Non-Pressed,85,44,17,75,0.037
xxxxx,1,Bulgur,72,Sawdust,91,Sawdust,294,Sawdust,95,Vegiplants,211,CaCO,cellulose,CaCO,0.47,0,18,0.6478041511737529,8,2500,Cold-Pressed,85,78,53,85,0.048
zzzzzzzz,0,Bulgur,91,Straw,85,Rapstraw,294,Grass,53,Grass,263,cellulose,CaCO,CaCO,0.59,1,27,0.7089749174972344,16,4000,Non-Pressed,75,72,41,80,0.055
yyyyyyy,0,Barley,82,Hemp,87,Vegiplants,234,Straw,78,Hemp,265,CaCO,CaSO4,cellulose,0.43,1,22,0.7734409748306139,24,2000,Cold-Pressed,80,66,17,80,0.039
xxxxx,0,BierTreber,78,Vegiplants,76,Vegiplants,253,Biertreber,93,Straw,296,cellulose,CaCO,CaCO,0.59,1,27,0.769549939510707,16,3000,Cold-Pressed,80,11,29,85,0.043
xxxxx,0,Oatmeal,52,Sawdust,95,Vegiplants,263,Hemp,88,Sawdust,213,CaCO,cellulose,cellulose,0.36,1,20,0.6066696622992221,25,2500,Hot-Pressed,85,69,29,85,0.042
zzzzzzzz,1,BierTreber,93,Straw,96,Sawdust,277,Biertreber,79,Rapstraw,277,CaCO,CaCO,CaCO,0.5,0,25,0.7919121069593408,16,1500,Non-Pressed,85,40,17,85,0.076
zzzzzzzz,1,Oatmeal,96,Sawdust,97,Hemp,233,Vegiplants,71,Biertreber,259,CaSO4,CaCO,cellulose,0.57,1,26,0.7838624899555604,18,3000,Hot-Pressed,80,33,65,70,0.03
yyyyyyy,1,Oatmeal,77,Vegiplants,63,Vegiplants,284,Sawdust,93,Biertreber,255,cellulose,CaSO4,CaSO4,0.59,0,24,0.7564591485443257,21,3000,Hot-Pressed,75,52,5,80,0.028
zzzzzzzz,1,BierTreber,59,Hemp,81,Rapstraw,293,Biertreber,87,Rapstraw,234,CaCO,CaCO,cellulose,0.48,1,21,0.836227298288323,17,4500,Cold-Pressed,80,76,65,85,0.027
xxxxx,0,Oatmeal,82,Rapstraw,56,Biertreber,267,Sawdust,96,Biertreber,232,cellulose,CaCO,CaCO,0.46,1,26,0.8984356493354695,25,1000,Hot-Pressed,80,55,17,70,0.038
yyyyyyy,0,Barley,79,Grass,89,Grass,279,Straw,93,Grass,202,CaSO4,cellulose,CaCO,0.52,1,26,0.7303679361148827,23,2000,Non-Pressed,85,51,17,70,0.044
zzzzzzzz,1,Oatmeal,88,Straw,63,Straw,226,Rapstraw,64,Straw,254,CaSO4,CaSO4,cellulose,0.33,1,21,0.8028295899654595,16,3000,Non-Pressed,80,71,5,85,0.099
yyyyyyy,1,Bulgur,54,Rapstraw,80,Grass,263,Vegiplants,80,Vegiplants,291,cellulose,CaCO,CaSO4,0.4,0,26,0.6544221425490268,12,4000,Non-Pressed,80,62,41,85,0.061
xxxxx,0,Oatmeal,100,Hemp,51,Vegiplants,250,Sawdust,93,Biertreber,218,CaCO,CaCO,CaSO4,0.53,1,19,0.895348182474512,24,1000,Hot-Pressed,85,56,17,85,0.016
zzzzzzzz,0,Barley,75,Vegiplants,91,Rapstraw,223,Straw,51,Sawdust,260,CaCO,CaCO,CaCO,0.59,0,20,0.8022322167966893,19,4000,Non-Pressed,75,19,65,70,0.019
xxxxx,0,BierTreber,92,Sawdust,85,Hemp,236,Hemp,75,Sawdust,253,CaSO4,cellulose,cellulose,0.4,0,24,0.6841972484481437,16,4500,Hot-Pressed,75,78,65,70,0.027
xxxxx,1,Bulgur,89,Biertreber,78,Biertreber,291,Grass,81,Hemp,282,CaCO,cellulose,CaSO4,0.33,1,28,0.6879183892981886,8,2500,Hot-Pressed,85,55,41,80,0.036
zzzzzzzz,0,Bulgur,61,Biertreber,55,Grass,238,Sawdust,87,Rapstraw,219,CaCO,cellulose,CaSO4,0.48,0,20,0.6827115067385423,20,2500,Cold-Pressed,80,63,53,80,0.083
zzzzzzzz,1,Oatmeal,78,Sawdust,83,Hemp,288,Straw,56,Grass,297,CaSO4,CaSO4,CaCO,0.44,1,20,0.6430480181705932,20,1500,Non-Pressed,75,74,5,75,0.07
zzzzzzzz,0,Bulgur,65,Hemp,52,Straw,244,Grass,67,Sawdust,210,CaCO,CaCO,CaCO,0.57,1,19,0.8090261516109488,22,4000,Cold-Pressed,75,41,29,70,0.028
xxxxx,0,Buckwheat,62,Rapstraw,52,Sawdust,233,Sawdust,66,Sawdust,200,cellulose,cellulose,CaSO4,0.46,1,25,0.7017460778794925,12,500,Hot-Pressed,80,24,29,75,0.068
xxxxx,1,BierTreber,71,Rapstraw,61,Sawdust,257,Straw,60,Straw,291,CaSO4,CaCO,CaSO4,0.46,1,18,0.9162418844233944,12,2000,Cold-Pressed,70,63,17,75,0.095
zzzzzzzz,0,Barley,95,Hemp,81,Sawdust,294,Straw,82,Hemp,237,cellulose,cellulose,cellulose,0.49,1,18,0.9470427354535309,5,2000,Cold-Pressed,85,24,17,75,0.016
xxxxx,1,Buckwheat,71,Hemp,77,Rapstraw,296,Straw,89,Hemp,234,CaCO,CaSO4,CaSO4,0.58,0,23,0.8761214628107338,13,3500,Hot-Pressed,80,50,5,75,0.037
yyyyyyy,0,Buckwheat,72,Straw,89,Straw,221,Sawdust,88,Grass,227,CaSO4,cellulose,cellulose,0.31,0,23,0.646379358500082,17,1500,Cold-Pressed,70,53,41,80,0.019
yyyyyyy,1,Bulgur,98,Rapstraw,87,Rapstraw,226,Rapstraw,71,Biertreber,208,cellulose,CaCO,cellulose,0.33,0,20,0.8582038275180156,23,2000,Hot-Pressed,85,65,41,80,0.037
yyyyyyy,0,BierTreber,91,Straw,77,Grass,284,Grass,85,Vegiplants,296,cellulose,cellulose,CaCO,0.53,0,23,0.8770445660970536,7,2000,Hot-Pressed,80,71,29,85,0.096
zzzzzzzz,0,BierTreber,64,Hemp,51,Rapstraw,234,Vegiplants,60,Rapstraw,202,cellulose,cellulose,CaSO4,0.55,0,26,0.6897057733323971,8,3500,Non-Pressed,75,46,53,85,0.05
zzzzzzzz,1,Oatmeal,85,Biertreber,97,Vegiplants,238,Vegiplants,63,Vegiplants,211,CaCO,cellulose,cellulose,0.35,1,18,0.6095705685379963,17,1500,Cold-Pressed,70,66,41,80,0.052
zzzzzzzz,0,Buckwheat,80,Biertreber,63,Hemp,252,Hemp,58,Vegiplants,248,cellulose,cellulose,CaSO4,0.53,1,24,0.7246537394292418,16,1500,Hot-Pressed,85,64,65,80,0.056
zzzzzzzz,0,Buckwheat,59,Sawdust,65,Hemp,276,Biertreber,68,Vegiplants,272,cellulose,CaSO4,CaSO4,0.36,1,23,0.8116944819603175,7,4000,Non-Pressed,80,68,41,80,0.052
yyyyyyy,1,Bulgur,81,Straw,86,Sawdust,228,Rapstraw,78,Straw,213,cellulose,CaSO4,CaCO,0.48,1,22,0.770082932168779,20,3000,Non-Pressed,80,46,5,70,0.067
xxxxx,1,Oatmeal,94,Hemp,54,Hemp,283,Straw,52,Rapstraw,222,CaCO,CaCO,CaCO,0.59,1,21,0.657053594506926,25,1000,Hot-Pressed,80,55,65,80,0.037
xxxxx,1,Barley,59,Hemp,57,Straw,234,Grass,86,Vegiplants,284,CaCO,CaSO4,CaSO4,0.37,0,21,0.6437075660321976,10,1000,Hot-Pressed,70,75,17,75,0.078
xxxxx,1,Buckwheat,82,Hemp,97,Straw,224,Biertreber,85,Grass,233,cellulose,CaCO,CaSO4,0.42,0,18,0.9001476529886168,7,2000,Cold-Pressed,75,73,17,85,0.051
xxxxx,1,Bulgur,65,Straw,67,Straw,220,Grass,65,Hemp,266,cellulose,CaSO4,CaCO,0.31,0,22,0.7144779012624813,18,3500,Hot-Pressed,75,70,17,85,0.099
xxxxx,1,Buckwheat,99,Biertreber,62,Hemp,215,Biertreber,52,Vegiplants,242,cellulose,CaCO,CaSO4,0.43,0,24,0.9218551323620732,16,4500,Hot-Pressed,85,44,29,80,0.099
xxxxx,1,Barley,73,Biertreber,56,Sawdust,299,Biertreber,66,Rapstraw,228,cellulose,cellulose,CaSO4,0.57,0,26,0.632417921903768,17,3000,Cold-Pressed,80,15,53,80,0.038
yyyyyyy,0,BierTreber,57,Hemp,97,Sawdust,202,Grass,73,Sawdust,257,CaCO,CaSO4,CaSO4,0.3,1,18,0.6915377217490244,9,4000,Non-Pressed,80,58,5,75,0.096
yyyyyyy,0,BierTreber,50,Biertreber,77,Rapstraw,217,Vegiplants,97,Straw,267,CaCO,cellulose,cellulose,0.35,1,24,0.9067023243493364,17,1500,Cold-Pressed,75,68,17,70,0.009
xxxxx,1,Oatmeal,58,Biertreber,99,Straw,233,Biertreber,94,Vegiplants,210,cellulose,cellulose,cellulose,0.41,0,20,0.8393904578056193,12,2000,Hot-Pressed,80,21,29,75,0.03
xxxxx,1,Buckwheat,66,Biertreber,86,Sawdust,221,Grass,65,Grass,259,CaCO,cellulose,CaCO,0.53,0,25,0.8087899798232048,14,3000,Cold-Pressed,70,10,17,85,0.066
xxxxx,0,Oatmeal,59,Vegiplants,69,Straw,228,Grass,61,Hemp,216,cellulose,CaCO,CaSO4,0.46,0,18,0.646330977233296,5,2000,Non-Pressed,70,16,5,80,0.088
zzzzzzzz,0,BierTreber,85,Straw,61,Rapstraw,262,Grass,100,Hemp,243,CaCO,CaSO4,cellulose,0.51,0,25,0.6971672213375112,11,4500,Hot-Pressed,80,53,65,75,0.038
yyyyyyy,0,Buckwheat,96,Hemp,62,Rapstraw,214,Grass,61,Straw,224,CaCO,CaCO,cellulose,0.55,0,26,0.7209739071989067,7,2500,Hot-Pressed,85,19,53,70,0.048
yyyyyyy,0,Buckwheat,87,Biertreber,77,Straw,214,Straw,98,Sawdust,225,CaSO4,cellulose,cellulose,0.52,1,18,0.723973415087856,10,3000,Cold-Pressed,70,21,53,75,0.014
zzzzzzzz,0,Bulgur,71,Rapstraw,74,Rapstraw,238,Straw,88,Sawdust,284,cellulose,CaSO4,cellulose,0.47,0,25,0.8796408763066037,25,3500,Hot-Pressed,85,52,41,85,0.065
zzzzzzzz,0,BierTreber,81,Sawdust,85,Straw,257,Hemp,74,Biertreber,209,CaCO,CaCO,CaCO,0.41,0,20,0.6558513667552829,11,1500,Hot-Pressed,80,13,29,80,0.082
xxxxx,1,Barley,53,Sawdust,70,Biertreber,264,Straw,92,Vegiplants,273,CaSO4,CaCO,CaCO,0.5,0,24,0.6592834325901654,8,2500,Non-Pressed,80,44,17,85,0.047
zzzzzzzz,0,Buckwheat,61,Straw,76,Biertreber,256,Sawdust,71,Rapstraw,213,CaSO4,CaSO4,CaCO,0.36,0,26,0.9394922899320963,13,1000,Non-Pressed,75,18,41,80,0.091
xxxxx,0,Barley,60,Sawdust,70,Rapstraw,200,Biertreber,68,Straw,203,cellulose,CaSO4,cellulose,0.47,0,20,0.7083620069736773,11,2500,Hot-Pressed,80,41,17,70,0.019
yyyyyyy,1,BierTreber,59,Vegiplants,58,Grass,254,Rapstraw,90,Rapstraw,200,CaCO,cellulose,CaSO4,0.44,0,22,0.7403674682250725,10,4000,Hot-Pressed,85,50,65,85,0.081
yyyyyyy,1,Bulgur,56,Rapstraw,95,Hemp,288,Grass,80,Sawdust,209,cellulose,CaSO4,CaCO,0.58,0,28,0.8079613333741107,18,3000,Non-Pressed,75,57,29,70,0.043
xxxxx,0,Bulgur,53,Grass,61,Rapstraw,262,Sawdust,90,Sawdust,216,CaCO,cellulose,CaSO4,0.4,1,23,0.7234593692014207,5,1500,Non-Pressed,75,44,29,85,0.029
zzzzzzzz,0,Buckwheat,79,Vegiplants,92,Grass,230,Vegiplants,97,Grass,220,CaSO4,CaSO4,cellulose,0.44,0,20,0.6552174547444027,6,4000,Cold-Pressed,75,34,41,70,0.093
xxxxx,0,Buckwheat,87,Straw,65,Rapstraw,249,Grass,60,Hemp,233,CaCO,CaCO,cellulose,0.58,0,22,0.9157524792088381,9,1000,Hot-Pressed,85,64,17,70,0.019
zzzzzzzz,1,Barley,65,Rapstraw,78,Sawdust,230,Grass,95,Rapstraw,224,CaCO,CaSO4,cellulose,0.33,0,27,0.8946968284755046,19,3000,Hot-Pressed,85,15,17,85,0.015
xxxxx,1,Buckwheat,68,Hemp,82,Vegiplants,285,Rapstraw,59,Rapstraw,257,CaSO4,cellulose,cellulose,0.44,1,27,0.9212112879479931,10,3500,Hot-Pressed,70,19,29,85,0.043
yyyyyyy,0,Buckwheat,97,Rapstraw,54,Rapstraw,228,Grass,87,Rapstraw,237,CaSO4,CaSO4,CaSO4,0.51,1,19,0.6218381554090654,12,2500,Hot-Pressed,80,50,41,85,0.013
yyyyyyy,0,Oatmeal,61,Hemp,88,Biertreber,241,Hemp,99,Rapstraw,300,CaSO4,cellulose,CaSO4,0.3,0,19,0.6835948134948504,19,4500,Cold-Pressed,80,26,17,75,0.074
zzzzzzzz,1,Bulgur,67,Sawdust,92,Rapstraw,207,Rapstraw,68,Hemp,291,cellulose,CaCO,CaSO4,0.44,1,26,0.8045595516821605,23,500,Cold-Pressed,75,73,29,85,0.021
xxxxx,1,Barley,62,Grass,55,Biertreber,287,Rapstraw,50,Grass,223,CaSO4,CaCO,CaSO4,0.6,0,19,0.7863968289289923,16,2500,Cold-Pressed,70,28,5,70,0.08
yyyyyyy,0,Buckwheat,55,Biertreber,51,Straw,206,Rapstraw,96,Biertreber,270,cellulose,cellulose,CaCO,0.52,1,21,0.6796425931332091,13,500,Cold-Pressed,75,71,29,80,0.067
zzzzzzzz,0,Bulgur,64,Sawdust,84,Grass,225,Hemp,83,Grass,271,cellulose,cellulose,CaSO4,0.32,1,26,0.9130702844614174,17,500,Cold-Pressed,75,69,29,75,0.073
yyyyyyy,1,Bulgur,76,Biertreber,80,Straw,260,Vegiplants,82,Hemp,224,CaCO,CaSO4,CaSO4,0.51,1,24,0.7232733947533716,7,4500,Hot-Pressed,70,55,5,80,0.086
yyyyyyy,0,BierTreber,87,Straw,92,Biertreber,255,Grass,62,Sawdust,266,cellulose,CaSO4,cellulose,0.51,0,19,0.6266949603658641,23,500,Hot-Pressed,75,59,41,75,0.089
zzzzzzzz,1,BierTreber,84,Sawdust,71,Grass,257,Grass,83,Straw,213,CaCO,CaSO4,cellulose,0.51,1,21,0.6254394181418198,24,2000,Hot-Pressed,75,41,65,70,0.029
yyyyyyy,1,Oatmeal,93,Hemp,95,Biertreber,291,Rapstraw,69,Vegiplants,214,cellulose,cellulose,CaSO4,0.59,0,24,0.8050900934352331,6,4000,Cold-Pressed,85,23,65,75,0.033
zzzzzzzz,0,Barley,97,Straw,92,Biertreber,289,Hemp,93,Biertreber,279,CaCO,cellulose,CaCO,0.59,0,20,0.6582433535673851,22,1500,Hot-Pressed,80,30,17,80,0.011
xxxxx,0,BierTreber,62,Grass,67,Hemp,242,Hemp,100,Vegiplants,233,cellulose,CaSO4,CaSO4,0.53,0,23,0.640323126299093,25,3500,Hot-Pressed,70,22,65,70,0.04
yyyyyyy,0,BierTreber,71,Straw,99,Vegiplants,218,Sawdust,55,Straw,228,CaCO,cellulose,CaCO,0.44,0,27,0.88792887529461,13,1000,Non-Pressed,75,78,5,75,0.067
yyyyyyy,1,Bulgur,80,Grass,76,Vegiplants,244,Straw,69,Grass,292,CaCO,CaSO4,CaSO4,0.48,1,24,0.7431333245727308,18,3000,Non-Pressed,75,60,41,75,0.023
yyyyyyy,1,Bulgur,87,Grass,66,Rapstraw,217,Straw,55,Biertreber,272,CaSO4,CaSO4,cellulose,0.59,0,28,0.8884508368464712,19,3000,Non-Pressed,80,40,17,75,0.046
zzzzzzzz,0,Barley,53,Grass,57,Rapstraw,211,Biertreber,93,Hemp,227,CaCO,CaSO4,cellulose,0.44,1,27,0.9258510643822375,22,2500,Cold-Pressed,80,17,65,85,0.099
zzzzzzzz,0,Barley,66,Sawdust,78,Straw,214,Rapstraw,89,Vegiplants,270,cellulose,cellulose,cellulose,0.48,0,27,0.6481008477990271,16,3000,Hot-Pressed,85,28,17,75,0.005
yyyyyyy,0,Barley,59,Biertreber,98,Rapstraw,252,Biertreber,69,Straw,227,CaCO,cellulose,CaSO4,0.33,0,24,0.8836541833050395,24,500,Hot-Pressed,85,56,5,85,0.005
yyyyyyy,1,Barley,82,Vegiplants,89,Grass,240,Hemp,60,Biertreber,296,CaCO,cellulose,CaSO4,0.34,0,19,0.8940995523299057,23,2500,Non-Pressed,75,32,5,85,0.094
zzzzzzzz,1,Buckwheat,51,Straw,98,Straw,233,Biertreber,66,Rapstraw,215,cellulose,cellulose,cellulose,0.3,0,28,0.7091328330466393,7,3500,Hot-Pressed,70,43,41,70,0.093
xxxxx,1,Barley,96,Sawdust,95,Hemp,227,Sawdust,84,Biertreber,286,CaCO,CaCO,cellulose,0.39,0,21,0.8422995399110722,23,1500,Hot-Pressed,75,46,53,70,0.017
yyyyyyy,1,BierTreber,73,Sawdust,60,Vegiplants,293,Hemp,96,Sawdust,254,CaCO,cellulose,CaSO4,0.47,1,22,0.7524238157856863,24,3500,Cold-Pressed,75,16,41,80,0.076
zzzzzzzz,1,Oatmeal,68,Straw,82,Rapstraw,232,Straw,82,Straw,282,cellulose,CaSO4,CaCO,0.45,1,18,0.9033268406723913,14,4000,Hot-Pressed,70,52,17,80,0.03
zzzzzzzz,1,Barley,82,Grass,77,Vegiplants,219,Grass,93,Sawdust,266,cellulose,CaSO4,cellulose,0.55,0,26,0.8553647305650389,19,3000,Non-Pressed,85,31,53,80,0.012
zzzzzzzz,0,Buckwheat,83,Vegiplants,84,Hemp,260,Biertreber,58,Rapstraw,211,CaSO4,cellulose,CaSO4,0.57,0,28,0.792612198243959,6,2000,Hot-Pressed,75,44,17,80,0.013
zzzzzzzz,1,Bulgur,87,Biertreber,100,Hemp,245,Sawdust,69,Hemp,238,CaSO4,CaCO,CaCO,0.46,1,22,0.7235044643718288,11,4000,Non-Pressed,80,21,17,85,0.038
xxxxx,1,Barley,89,Sawdust,79,Grass,269,Sawdust,84,Vegiplants,266,cellulose,cellulose,CaSO4,0.58,0,21,0.8046395619352447,6,3000,Cold-Pressed,75,22,41,80,0.078
zzzzzzzz,1,BierTreber,82,Rapstraw,52,Grass,292,Sawdust,92,Grass,284,CaSO4,CaCO,CaSO4,0.45,1,22,0.7517391069919372,19,3500,Cold-Pressed,75,58,41,80,0.031
yyyyyyy,0,Oatmeal,79,Sawdust,66,Vegiplants,207,Biertreber,86,Hemp,244,CaSO4,cellulose,cellulose,0.39,0,23,0.640190534941985,19,3500,Hot-Pressed,80,58,5,85,0.09
yyyyyyy,0,Barley,100,Vegiplants,60,Grass,230,Sawdust,84,Hemp,289,CaCO,CaCO,CaCO,0.46,0,28,0.605658579149253,9,1500,Cold-Pressed,85,33,53,85,0.091
xxxxx,0,BierTreber,67,Hemp,88,Sawdust,251,Biertreber,80,Grass,248,CaSO4,CaSO4,CaSO4,0.53,1,23,0.933554582900374,21,4500,Hot-Pressed,85,65,41,75,0.067
